step,strategy,forecast_requests,target_instances,incoming_requests,processed_requests,throughput,queue_length,active_instances,total_capacity,estimated_latency_ms,estimated_p95_latency_ms,infrastructure_cost,sla_violations
181,Reactive,,3,137,137,2.283333333333333,0,3,300,50.0,75.0,0.05,0
182,Reactive,,3,131,131,2.183333333333333,0,3,300,50.0,75.0,0.05,0
183,Reactive,,3,146,146,2.433333333333333,0,3,300,50.0,75.0,0.05,0
184,Reactive,,3,140,140,2.3333333333333335,0,3,300,50.0,75.0,0.05,0
185,Reactive,,3,151,151,2.5166666666666666,0,3,300,50.0,75.0,0.05,0
186,Reactive,,3,137,137,2.283333333333333,0,3,300,50.0,75.0,0.05,0
187,Reactive,,3,123,123,2.05,0,3,300,50.0,75.0,0.05,0
188,Reactive,,3,122,122,2.033333333333333,0,3,300,50.0,75.0,0.05,0
189,Reactive,,3,152,152,2.533333333333333,0,3,300,50.0,75.0,0.05,0
190,Reactive,,3,153,153,2.55,0,3,300,50.0,75.0,0.05,0
191,Reactive,,3,134,134,2.2333333333333334,0,3,300,50.0,75.0,0.05,0
192,Reactive,,4,332,332,5.533333333333333,0,4,400,50.0,75.0,0.06666666666666667,0
193,Reactive,,5,351,351,5.85,0,5,500,50.0,75.0,0.08333333333333333,0
194,Reactive,,5,325,325,5.416666666666667,0,5,500,50.0,75.0,0.08333333333333333,0
195,Reactive,,5,328,328,5.466666666666667,0,5,500,50.0,75.0,0.08333333333333333,0
196,Reactive,,5,343,343,5.716666666666667,0,5,500,50.0,75.0,0.08333333333333333,0
197,Reactive,,5,333,333,5.55,0,5,500,50.0,75.0,0.08333333333333333,0
198,Reactive,,5,337,337,5.616666666666666,0,5,500,50.0,75.0,0.08333333333333333,0
199,Reactive,,5,336,336,5.6,0,5,500,50.0,75.0,0.08333333333333333,0
200,Reactive,,5,341,341,5.683333333333334,0,5,500,50.0,75.0,0.08333333333333333,0
201,Reactive,,5,351,351,5.85,0,5,500,50.0,75.0,0.08333333333333333,0
202,Reactive,,5,338,338,5.633333333333334,0,5,500,50.0,75.0,0.08333333333333333,0
203,Reactive,,5,344,344,5.733333333333333,0,5,500,50.0,75.0,0.08333333333333333,0
204,Reactive,,4,117,117,1.95,0,4,400,50.0,75.0,0.06666666666666667,0
205,Reactive,,4,137,137,2.283333333333333,0,4,400,50.0,75.0,0.06666666666666667,0
206,Reactive,,4,129,129,2.15,0,4,400,50.0,75.0,0.06666666666666667,0
207,Reactive,,4,126,126,2.1,0,4,400,50.0,75.0,0.06666666666666667,0
208,Reactive,,4,129,129,2.15,0,4,400,50.0,75.0,0.06666666666666667,0
209,Reactive,,4,135,135,2.25,0,4,400,50.0,75.0,0.06666666666666667,0
